ID;IDbodega;IDlinea;IDcolor;IDcodigo;nombre;valorcontado;valorfecha;valorlista;peso;espesor;stock;pendiente;sMax;sMin;costoultimo;costopromedio;IDproveedor;estactivo
702;1;PES;CR;C;Pestillo completo cromado;3800;3800;3800;1;1;1;0;0;0;3288;0;;VERDADERO
703;1;PES;CR;F;Pestillo Ferrocarril;12500;12500;12500;1;1;0;0;0;0;8730;0;;VERDADERO
1695;1;PES;CR;HT;Pestillo HT Cromado;2500;2500;2500;1;1;8;0;0;0;2100;0;;VERDADERO
421;1;PES;MA;15;Pestillo S-15 Mate;2300;2300;2300;1;1;72;0;0;0;1274;599;96587500;VERDADERO
705;1;PES;MA;1Q;Pestillo 1Q Mate (tecla SAT);1733;1733;1733;1;1;31;0;0;0;1170;439;96877740;VERDADERO
711;1;PES;MA;20PA;Pestillo S-20 Pierna Abierta satinado;826;826;826;1;1;0;0;0;0;0;0;;VERDADERO
968;1;PES;MA;20PC;Pestillo S-20 Pierna Cerrada satinado;841;841;841;1;1;0;0;0;0;0;0;;VERDADERO
972;1;PES;MA;25PA;Pestillo S-25 Pierna Abierta Mate;879;879;879;1;1;0;0;0;0;0;0;;VERDADERO
973;1;PES;MA;25PC;Pestillo S-25 Pierna Cerrada Mate;1025;1025;1025;1;1;0;0;0;0;0;0;;VERDADERO
709;1;PES;MA;3517;Pestillo caracol 3517  L-25 Mate;1800;1800;1800;1,399999976;1;0;0;0;0;822;606;96877740;VERDADERO
707;1;PES;MA;3518;Pestillo caracol 3518 Izq. Mat L-25;1400;1400;1400;1;1;0;0;0;0;545;0;;VERDADERO
708;1;PES;MA;3520;Pestillo caracol 3520  L-20 Mate;1700;1700;1700;1;1;211;0;0;0;982;545;96877740;VERDADERO
706;1;PES;MA;3521;Pestillo caracol 3521 Izq. Mat L-20;1700;1700;1700;1;1;0;0;0;0;0;0;;VERDADERO
1324;1;PES;MA;7520;Pestillo caracol 7520 der. mate;1866;1866;1866;1;1;17;0;0;0;943;0;;VERDADERO
710;1;PES;MA;CC;Pestillo caracol central universal;505;505;505;1;1;0;0;0;0;302;0;;VERDADERO
974;1;PES;MA;FE;Pestillo Fecho Trava;950;950;950;1;1;0;0;0;0;0;0;;VERDADERO
1723;0;PES;MA;FEC25;Pest. Fec-43 Automa. s/llave;3950;3950;3950;1;1;0;0;0;0;2707;0;;VERDADERO
704;1;PES;MA;SB;Pestillo Max II kj4  Mate;700;700;1000;1;1;0;0;0;0;533;0;;VERDADERO
966;1;PES;MA;U;Pestillo Caracol Universal;522;500;990;1;1;0;0;0;0;348;194;;VERDADERO
1421;1;PES;TI;12;Pestillo 1/2 titanio;2300;2300;2300;1;1;0;0;0;0;1150;1150;96877740;VERDADERO
1009;1;PES;TI;15;Pestillo S-15 Titanio;2100;2100;2100;1;1;121;0;0;0;1182;0;;VERDADERO
1344;1;PES;TI;1Q;Pestillo 1Q titanio;1733;1733;1733;1;1;20;0;0;0;942;470;96877740;VERDADERO
970;1;PES;TI;3517;Pestillo caracol 3517 Ti L-25;1600;1600;1600;1;1;241;0;0;0;1100;658;96877740;VERDADERO
969;1;PES;TI;3518;Pestillo caracol 3518 Izq. Ti L-25;1600;1600;1600;1;1;0;0;0;0;889;889;96556070;VERDADERO
971;1;PES;TI;3520;Pestillo caracol 3520 Ti L-20;1800;1800;1800;1;1;0;0;0;0;1261;595;96877740;VERDADERO
1258;0;PES;TI;3521;Pestillo caracol 3521  izq. Ti iL-20;1800;1800;1800;1;1;0;0;0;0;539;0;;VERDADERO
1337;1;PES;TI;7520;Pest. caracol 7520 titanio;1800;1800;1800;1;1;27;0;0;0;1170;630;96556070;VERDADERO
1514;1;PES;TI;C;Pestillo Completo Titanio;2786;2786;2786;1;1;0;0;0;0;1667;0;;VERDADERO
1665;0;PIC;BL;150;Picaporte 150 Blanco;1800;1800;1800;1;1;2;0;0;0;1104;0;;VERDADERO
1558;0;PIC;BL;55;Picaporte 55mm Blanco;950;950;950;1;1;0;0;0;0;593;0;;VERDADERO
714;1;PIC;BR;100;Pica porte 100 mm Bronce;1700;1700;1700;1;1;0;0;0;0;960;480;96877740;VERDADERO
715;1;PIC;BR;150;Picaporte 150 mm Bronce;1950;1950;1950;1;1;0;0;0;0;887;0;;VERDADERO
712;1;PIC;BR;55;Pica porte 55mm Bronce;1300;1300;1300;1;1;43;0;0;0;470;0;;VERDADERO
713;1;PIC;BR;75;Pica porte 75 mm Bronce;1550;1550;1550;1;1;41;0;0;0;610;0;;VERDADERO
718;1;PIC;MA;100;Pica porte 100 mm Satinado;1686;1686;1686;1;1;38;0;0;0;660;0;;VERDADERO
719;1;PIC;MA;150;Picaporte 150 mm  Satinado;1950;1950;1950;1;1;6;0;0;0;833;554;96877740;VERDADERO
716;1;PIC;MA;55;Pica porte 55 mm Satinado;1350;1350;1350;1;1;8;0;0;0;825;285;96877740;VERDADERO
1865;1;PIC;MA;70;Picaporte 65mm mate;1130;1130;1130;1;1;0;0;0;0;0;0;;VERDADERO
717;1;PIC;MA;75;Picaporte 75 mm Mate;1550;1550;1550;1;1;18;0;0;0;1047;0;;VERDADERO
1423;0;PIC;MA;CER;Cerrojo Libre / Ocupado;10000;10000;10000;1;1;0;0;0;0;0;0;;VERDADERO
1523;1;PIC;TI;100;Picaporte 100 titanio;1750;1750;1750;1;1;37;0;0;0;1164;0;;VERDADERO
1561;1;PIC;TI;150;Picaporte 150 titanio;1350;1350;1350;1;1;4;0;0;0;705;0;;VERDADERO
1522;1;PIC;TI;55;Picaporte 55 titanio;1350;1350;1350;1;1;84;0;0;0;825;0;;VERDADERO
1699;1;PIC;TI;75;Picaporte 75 titanio;1600;1600;1600;1;1;31;0;0;0;610;0;;VERDADERO
1272;0;PIN;BL;E;Pintura espray blanca;8500;8500;14000;1;1;0;0;0;0;9800;0;;VERDADERO
720;1;PIN;BR;E;Pintura espray bronce medio 77302;8500;8500;8500;1;1;0;0;0;0;5960;0;;VERDADERO
1360;1;PIN;BR;S;Pintura espray bronce 77300;6355;6355;8500;1;1;0;0;0;0;5875;0;;VERDADERO
721;1;PIN;MA;E;Pintura espray Mate;8500;8500;8500;1;1;0;0;0;0;5960;0;;VERDADERO
977;1;PIN;TI;E;Pintura espray Titanio;8500;8500;14000;1;1;0;0;0;0;9700;0;;VERDADERO
722;1;PIO;MA;25;Piola 2.5 mm;33;33;44;1;1;0;0;0;0;28;0;;VERDADERO
723;1;PIS;AZ;S;Pistola Selladora Cox;6300;6300;11500;1;1;0;0;0;0;7940;0;;VERDADERO
1738;0;PLA;MA;05100300;Plancha Aluminio 0.5mm 1000 x 3000;21500;21500;21500;1;0,5;0;0;0;0;14330;0;;VERDADERO
724;1;PLA;MA;15100200;Plancha Aluminio 2.5 100x300;23500;23500;55000;1;1;0;0;0;0;35475;8225;77152770;VERDADERO
1553;1;PLA;MA;15100201;Plancha Diamantada 1.5 100x300;75000;75000;75000;1;1,5;0;0;0;0;49439;33202;;VERDADERO
1554;0;PLA;MA;15100202;Plancha Diamantada 2.0 100x300;98700;98700;98700;1;2;0;0;0;0;65800;42177;;VERDADERO
725;1;PLA;MA;20100200;Plancha Aluminio 1.0 100x300;31000;31000;39000;1;1;0;0;0;0;25530;0;;VERDADERO
1347;0;PLA;MA;20100201;Plancha Aluminio 1.5 1000x3000;52500;52500;52500;1;1,5;0;0;0;0;37400;0;;VERDADERO
1459;0;PLA;MA;20100202;Plancha de Aluminio 2mm 100x300;77000;77000;77000;1;2;0;0;0;0;55000;0;;VERDADERO
1753;0;PLA;MA;22150300;Plancha Diamantada 2.2 150 x 300mm;12000;12000;14518;1;2,5;0;0;0;0;82000;0;;VERDADERO
1559;0;PLA;MA;25100300;Plancha Diamantada 2.5 100x300;11176;11765;11176;1;2,5;0;0;0;0;74801;0;;VERDADERO
1434;0;PLA;MA;25101300;Plancha Diamantada 1MM 100 x 300;89000;89000;89000;1;1;0;0;0;0;27000;0;;VERDADERO
1588;0;PLA;MA;25101301;Plancha de Aluminio Compuesto 122x244;52800;52800;52800;1;4;0;0;0;0;0;0;;VERDADERO
726;1;PLU;BR;200;Plumilla 200 mm bronce;1500;1500;1500;1;1;4;0;0;0;1158;0;;VERDADERO
727;1;PLU;BR;300;Plumilla 300 mm bronce;1800;1800;1800;1;1;13;0;0;0;1164;0;;VERDADERO
728;1;PLU;MA;200;Plumilla 200 mm Satinada;1200;1200;1200;1;1;1;0;0;0;1158;870;;VERDADERO
729;1;PLU;MA;300;Plumilla 300 mm Satinada;1400;1400;1400;1;1;9;0;0;0;1495;588;96877740;VERDADERO
1748;1;PLU;TI;200;Plumilla 200 mm titanio;1600;1600;1600;1;1;4;0;0;0;1158;0;;VERDADERO
1663;0;PLU;TI;300TI;Plumilla 300 mm titanio;1800;1800;1800;1;1;18;0;0;0;1476;0;;VERDADERO
1326;0;POA;AM;6210580;Policarbonato Alveolar 6mm amarillo;98500;98500;98500;1;1;0;0;0;0;0;0;;VERDADERO
733;0;POA;BL;10210580;Policarbonato Alveolar 10mm blanco 210 x 580;24000;24000;24000;1;1;0;0;0;0;15018;0;;VERDADERO
978;0;POA;BL;16210580;Policarbonato Alveolar 16mm incoloro;100000;100000;100000;1;1;0;0;0;0;0;0;;VERDADERO
730;0;POA;BL;4210580;Policarbonato Alveolar 4mm blanco 210 x 580;96000;96000;96000;1;1;0;0;0;0;69000;40453;89689900;VERDADERO
1339;0;POA;BL;6210580;Policarbonato Alveolar 6mm blanco 210 x 580;14600;14600;14600;1;6;0;0;0;0;10400;65735;89689900;VERDADERO
732;0;POA;BL;8210580;Policarbonato Alveolar 8mm blanco 210 x 580;21000;21000;21000;1;1;0;0;0;0;12700;0;;VERDADERO
1391;0;POA;BR;10210580;Policarbonato 10mm Bronce 210 x 580;24000;24000;24000;1;1;0;0;0;0;13351;0;;VERDADERO
1252;0;POA;BR;4210580;Policarbonato 4mm Bronce 210 x 580;66000;66000;72000;1;4;0;0;0;0;0;0;;VERDADERO
731;0;POA;BR;6210580;Policarbonato 6mm Bronce 210 X 580;10600;10600;11500;1;1;0;0;0;0;0;0;;VERDADERO
1597;0;POA;BR;8210580;Policarbonato Bronce 8mm 210 x 580;17000;17000;17000;1;8;0;0;0;0;11044;0;;VERDADERO
1834;0;POA;GR;ALUC4GR;ALUCOBOND 3MM GRIS 244 x 122;54622;54622;54622;1;4;0;0;0;0;33512;0;;VERDADERO
1794;0;POA;IN;102101160;Policarbonato Alveolar Inc. 10mm 210 x 1160;41100;41100;41100;1;10;0;0;0;0;30900;0;;VERDADERO
734;0;POA;IN;10210580;Policarbonato Alveolar Inc. 10mm 210 x 580;24000;24000;24000;1;1;0;0;0;0;15100;0;;VERDADERO
735;0;POA;IN;4210580;Policarbonato Alveolar Inc. 4mm 210 x 580;82000;82000;82000;1;1;0;0;0;0;53700;0;;VERDADERO
736;0;POA;IN;6210580;Policarbonato Alveolar Inc. 6mm 210 x 580;12130;12130;13000;1;1;0;0;0;0;83000;0;;VERDADERO
737;0;POA;IN;8210580;Policarbonato Alveolar Inc. 8mm 210 x 580;21000;21000;21000;1;1;0;0;0;0;12700;0;;VERDADERO
1725;0;POA;IN;POM3;Policarbonato Compacto Incoloro 3mm 205 x 305;24370;24370;24370;1;3;0;0;0;0;17760;0;;VERDADERO
1412;0;POA;IN;POM4;Policarbonato Compacto Inc. 4mm 205 x 305;30200;30200;30200;1;4;0;0;0;0;20000;0;;VERDADERO
1889;0;POA;IN;POM44;Policarbonato Compacto Inc. 4mm 320 x 122;16300;16300;16300;1;4;0;0;0;0;11200;0;;VERDADERO
1822;0;POA;IN;POM5;Policarbonato Compacto Inc. 5mm 205 x 305;40300;40300;31000;1;5;0;0;0;0;20568;0;;VERDADERO
1664;0;POA;IN;POM6;Policarbonato Compacto Inc. 6mm 205x 305;44600;44600;44600;1;6;0;0;0;0;32000;0;;VERDADERO
1823;0;POA;IN;POM8;Policarbonato Compacto Inc. 8mm 205 x 305;56200;56200;56200;1;8;0;0;0;0;40000;0;;VERDADERO
1762;0;POA;IN;POM810;Policarbonato Compacto Inc. 10mm 205x305;70700;70700;70700;1;10;0;0;0;0;50000;0;;VERDADERO
979;0;POM;IN;4205305;Policarbonato Monolitico 4mm 205x305;24034;24034;24034;1;4;-25;0;0;0;0;0;;VERDADERO
1650;0;POM;IN;6205305;Policarbonato Monolitico 6mm 205x305;35630;35630;35630;1;6;0;0;0;0;0;0;;VERDADERO
2010;1;PRF;BR;11,5;Perfil porta sal 11.5 mm;2800;2800;2800;1;1;0;0;0;0;1316;1250;;VERDADERO
738;1;PRF;BR;7,5;Perfil porta sal silica 7.5 mm;1130;1130;2600;1;1;0;0;0;0;1000;0;;VERDADERO
739;1;PRF;BR;9,5;Porta sal silica 9.5 X 6.5 X 5 MTS;3000;3000;3000;1;1;7;0;0;0;412;0;;VERDADERO
741;1;PRF;IN;621;Perfil U de 6mm x 2.10;2122;2122;2122;1;1;0;0;0;0;0;0;;VERDADERO
740;1;PRF;IN;658;Perfil H de 6mm x 5.8;8319;8319;8319;1;1;0;0;0;0;0;0;;VERDADERO
742;1;PRF;MA;010;Perfil porta sal silica 9.5 mm;2600;2600;2600;1;1;0;0;0;0;1651;1651;77678220;VERDADERO
1594;1;PRF;MA;11,5;Perfil porta sal 11.5 mm;2500;2500;2500;1;1;0;0;0;0;1243;1516;;VERDADERO
1596;1;PRF;MA;5.5;Perfil ALUMINIO DVP;13300;13300;13300;1;1;0;0;0;0;812;0;;VERDADERO
1595;1;PRF;MA;7,5;Perfil porta sal 7.5 mm;2400;2400;2400;1;1;0;0;0;0;1242;0;;VERDADERO
2192;1;PVC;AN;V50DJ031;ANTHRASITGRAU   JUNQUILLO  10.5mm;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2064;1;PVC;BL;V50DJBA;BATIENTE 50DJ;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2065;1;PVC;BL;V50DJHI;HOJA INTERIOR BL;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2076;1;PVC;BL;V58CD005;BLANCO HOJA 105373 58CD;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2077;1;PVC;BL;V58CD006;BLANCO  CLIP TRASLAPO 58CD;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2172;1;PVC;BL;V58CD052;BLANCO JUNQUILLO 20.5mm  RECTO;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2173;1;PVC;BL;V58CD053;BLANCO JUNQUILLO  6.5mm  RECTO;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2174;1;PVC;BL;V58CD054;BLANCO JUNQUILLO  10.5mm  RECTO;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2175;1;PVC;BL;V58CD055;BLANCO JUNQUILLO  15.5mm  RECTO;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2176;1;PVC;BL;V58CD056;BLANCO JUNQUILLO  10.5mm  ESTILO;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2177;1;PVC;BL;V58CD057;BLANCO JUNQUILLO  18.5mm  ESTILO;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2178;1;PVC;BL;V58CD058;BLANCO JUNQUILLO  28.5mm  ESTILO;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2200;1;PVC;BL;V58DJ003;BLANCO HOJA AP.EXTERIOR;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2066;1;PVC;BL;V70CD005;BLANCO HOJA 105321;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2067;1;PVC;BL;V70CD007;BLANCO MARCO SOF70CD;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2062;1;PVC;BL;VPD10BT1;JUNQUILLO BV76;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2061;1;PVC;BL;VPD10CT1;SR1177 CLIP TRASLAPO FIJO PTA.CORR.;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2063;1;PVC;BL;VPD10HI02;HOJA IGUALADORA ALTURA;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2060;1;PVC;BL;VPD10RA1;PDA1018 RIEL ALUMINIO PTA. CORREDERA;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2058;1;PVC;BL;VPD10T003;SR1174 TRASLAPO  FIJO PTA CORREDERA;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2059;1;PVC;BL;VPD10T004;SR1176 TRASLAPO MOVIL PTA.CORR.;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2057;1;PVC;BL;VS20BTF1;BARRA T FIJA;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2056;1;PVC;BL;VS20HMG3;PIERNA GUILLOTINA;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2054;1;PVC;BL;VS20MF02;PAÑO FIJO S25;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2052;1;PVC;BL;VS20T003;BV50-S21  JUNQUILLO FLEXIBLE;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2053;1;PVC;BL;VS20T004;TRASLAPO MOV.CORR/ GUILL;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2055;1;PVC;BL;VS20TF04;TRASLAPO FIJO CORR /GUILL;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2049;1;PVC;BL;VS21B002;BARRA T FIJA;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2047;1;PVC;BL;VS21G001;SHS29 HOJA MOVIL GUILLOTINA INCL.FELPA;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2046;1;PVC;BL;VS21H001;PIERNA S-21;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2048;1;PVC;BL;VS21R001;SST28 RIEL CORREDERA S21(6m);0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2044;1;PVC;BL;VS21T003;SHS240 TRASLAPO FIJO    REFORZADO LINEA S21;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2045;1;PVC;BL;VS21T004;SHS26 TRASLAPO MOV.GUILLOTINA INCL.FELPA;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2051;1;PVC;BL;VS25H001;PIERNA MOVIL CORREDERA;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2050;1;PVC;BL;VS25M001;SS2001 BLANCO MARCO;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2196;1;PVC;NO;V50DJ044;NOGAL HOJA INTERIOR;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2197;1;PVC;NO;V50DJ048;NOGAL HOJA EXTERIOR;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2198;1;PVC;NO;V50DJ052;NOGAL BARRAT;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2199;1;PVC;NO;V50DJ056;NOGAL BATIENTE;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2159;1;PVC;NO;V58CD034;NOGAL  MARCO  SOF58DJ;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2160;1;PVC;NO;V58CD035;NOGAL CLIP TRASLAPO;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2165;1;PVC;NO;V58CD041;NOGAL JUNQUILLO 6.5mm;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2166;1;PVC;NO;V58CD042;NOGAL JUNQUILLO 18.5mm;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2167;1;PVC;NO;V58CD043;NOGAL JUNQUILLO 20.5mm;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2168;1;PVC;NO;V58CD044;NOGAL JUNQUILLO 23.5mm;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2169;1;PVC;NO;V58CD045;NOGAL JUNQUILLO 30.5mm;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2170;1;PVC;NO;V58CD046;NOGAL JUNQUILLO28.5mm ESTILO;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2171;1;PVC;NO;V58CD047;NOGAL JUNQUILLO 18.5mm ESTILO;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2075;1;PVC;NO;V70CD006;NOGAL ADICIONAL MARCO 3ª GUIA 70CD;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2074;1;PVC;NO;V70CD040;NOGAL INTERLOCK 70CD;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2184;1;PVC;RD;V50DJ022;ROBLE DORADO JUNQUILLO  6.5mm  RECTO;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2185;1;PVC;RD;V50DJ023;ROBLE DORADO JUNQUILLO  10.5mm  RECTO;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2186;1;PVC;RD;V50DJ024;ROBLE DORADO JUNQUILLO  15.5mm  RECTO;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2187;1;PVC;RD;V50DJ025;ROBLE DORADO JUNQUILLO  18.5mm  RECTO;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2188;1;PVC;RD;V50DJ026;ROBLE DORADO JUNQUILLO  30.5mm  RECTO;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2189;1;PVC;RD;V50DJ027;ROBLE DORADO JUNQUILLO 10.5mm  ESTILO;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2190;1;PVC;RD;V50DJ028;ROBLE DORADO JUNQUILLO  18.5mm  ESTILO;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2191;1;PVC;RD;V50DJ029;ROBLE DORADO JUNQUILLO  28.5mm  ESTILO;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2193;1;PVC;RD;V50DJ039;ROBLE DORADO MARCO;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2194;1;PVC;RD;V50DJ040;ROBLE DORADO HOJA INTERIOR;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2195;1;PVC;RD;V50DJ041;ROBLE DORADO BARRA T;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2078;1;PVC;RD;V58CD022;ROBLE DORADO MARCO  SOF58;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2079;1;PVC;RD;V58CD023;ROBLE DORADO CLIP TRASLAPO 58;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2153;1;PVC;RD;V58CD028;ROBLE DORADO JUNQUILLO 18.5mm;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2154;1;PVC;RD;V58CD029;ROBLE DORADO JUNQUILLO 28.5mm ESTILO;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2155;1;PVC;RD;V58CD030;ROBLE DORADO JUNQUILLO 6.5;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2156;1;PVC;RD;V58CD031;ROBLE DORADO JUNQUILLO 10.5mm;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2157;1;PVC;RD;V58CD032;ROBLE DORADO JUNQUILLO 18.5mm;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2158;1;PVC;RD;V58CD033;ROBLE DORADO JUNQUILLO 15.5mm;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2161;1;PVC;RD;V58CD036;ROBLE DORADO JUNQUILLO 20.5mm;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2162;1;PVC;RD;V58CD037;ROBLE DORADO JUNQUILLO 23.5mm;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2163;1;PVC;RD;V58CD038;ROBLE DORADO JUNQUILLO 30.5mm;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2164;1;PVC;RD;V58CD039;ROBLE DORADO JUNQUILLO 25.5mm;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2068;1;PVC;RD;V70CD015;ROBLE DORADO MARCO 70CD;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2069;1;PVC;RD;V70CD017;ROBLE DORADO ADICIONAL MARCO 3ª GUIA 70CD;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2070;1;PVC;RD;V70CD028;ROBLE MARCO 70CD;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2071;1;PVC;RD;V70CD029;ROBLE HOJA GRANDE 70CD;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2072;1;PVC;RD;V70CD030;ROBLE INTERLOOCK 70CD;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2073;1;PVC;RD;V70CD031;ROBLE HOJA CHICA 70CD;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2179;1;PVC;RO;V50DJ62;ROBLE  BATIENTE;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2180;1;PVC;RO;V50DJ63;ROBLE  MARCO;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2181;1;PVC;RO;V50DJ64;ROBLE  HOJA EXTERIOR;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2182;1;PVC;RO;V50DJ65;ROBLE  HOJA INTERIOR;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2183;1;PVC;RO;V50DJ66;ROBLE  BARRA T;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2080;1;PVC;RO;V58CD025;ROBLE HOJA 58CD;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2081;1;PVC;RO;V58CD026;ROBLE MARCO 58;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
2152;1;PVC;RO;V58CD027;ROBLE CLIP TRASLAPO;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
1019;0;PX;IN;P;Puerta Protex a pedido Incoloro;0;0;0;1;1;0;0;0;0;0;0;;VERDADERO
1117;0;QC;AZ;A5;Cristal Dim. azulite 5mm;18740;18740;18740;1;5;0;0;0;0;0;0;;VERDADERO
1107;0;QC;BR;10;Cristal Jumbo Bronce 10mm;13860;13860;13860;1;10;-1;0;0;0;0;0;;VERDADERO
1111;0;QC;BR;4;Cristal Dim. bronce 4mm;5283;5283;5283;1;4;0;0;0;0;0;0;;VERDADERO
1112;0;QC;BR;5;Cristal Dim. bronce 5mm;6352;6352;6352;1;5;0;0;0;0;0;0;;VERDADERO
1114;0;QC;BR;6;Cristal Dim. bronce 6mm;7710;7710;7710;1;6;0;0;0;0;0;0;;VERDADERO
1115;0;QC;BR;8;Cristal Dim. bronce 8mm;10395;10395;10395;1;8;0;0;0;0;0;0;;VERDADERO
1106;0;QC;IN;10;Cristal Dim. Incoloro 10mm diferentes medidas;17325;17325;17325;1;10;-54;0;0;0;0;0;;VERDADERO
1108;0;QC;IN;2;Cristal Dim. Incoloro 2mm;2677;2677;2677;1;2;-1;0;0;0;0;0;;VERDADERO
1109;0;QC;IN;3;Cristal Dim. Incoloro 3mm;2868;2868;2868;1;3;-3;0;0;0;0;0;;VERDADERO
1110;0;QC;IN;4;Cristal Dim. Incoloro 4mm;3870;3870;3870;1;4;-3;0;0;0;0;0;;VERDADERO
1113;0;QC;IN;5;Cristal Dim. Incoloro 5mm 119x125;5491;5491;5491;1;5;0;0;0;0;0;0;;VERDADERO
1116;0;QC;IN;8;Cristal Dim. Saten difrentes medidas;10297;10297;10297;1;8;-8;0;0;0;0;0;;VERDADERO
1551;0;QC;IN;83;Cristal Dim. Incoloro 8mm;12705;12705;12705;1;8;-2;0;0;0;0;0;;VERDADERO
1118;0;QC;IN;L10;Cristal Dim. Laminado 10mm;28079;28079;28079;1;10;0;0;0;0;0;0;;VERDADERO
1119;0;QC;IN;L5;Cristal Dim. Laminado 5mm;15500;15500;15500;1;5;-1;0;0;0;0;0;;VERDADERO
1120;0;QC;IN;L6;Cristal Dim. Laminado 6mm;19058;19058;19058;1;6;0;0;0;0;0;0;;VERDADERO
